20090601014309_add_choice_id_to_custom_attribute_value.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090601014309_add_choice_id_to_custom_attribute_value.rb;e1a263aa99e2ceddd95c49e41b6e29adf3b66af8;2009-06-01 11:47:51 +1000;+10:00
20090604031508_create_company_task_num_index.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090604031508_create_company_task_num_index.rb;88d6a8992884bf70d5281c236cfcceb976b7985c;2009-06-04 13:17:54 +1000;+10:00
20090615082603_add_uuid_and_autologin_if_missing.rb;1a8e1a44b02937292291ac65067db3fb5c4ab994;2010-10-26 09:18:45 +0700;+07:00
20090615082603_add_uuid_and_autologin_if_missing.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090615082603_add_uuid_and_autologin_if_missing.rb;9eca7f424d4f7fc6b6abe0daf537d8a9285224a1;2009-06-15 18:39:11 +1000;+10:00
20090615091416_add_customers_foreign_key_to_user.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090615091416_add_customers_foreign_key_to_user.rb;3f4517a9fc4afe3e342aaff843a473036214591a;2009-06-15 20:15:36 +1000;+10:00
20090615102406_add_id_to_work_logs_notifications.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090615102406_add_id_to_work_logs_notifications.rb;e5f14c818f6c70082d22c587dc602fe881ec3617;2009-06-19 07:29:53 +1000;+10:00
20090618215014_add_indexes_to_custom_attributes.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090618215014_add_indexes_to_custom_attributes.rb;4d494ce9714ba696e38ae08a511412ce2ff37cb3;2009-06-19 08:09:26 +1000;+10:00
20090618224216_add_foreign_keys_for_customers.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090618224216_add_foreign_keys_for_customers.rb;25bfa90a8777c65735592a8f7330929e87e4cc73;2009-06-19 08:50:16 +1000;+10:00
20090618225835_make_uuid_and_autologin_not_null_in_db.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090618225835_make_uuid_and_autologin_not_null_in_db.rb;d3d8b859f292a9e0a2dd0848ec6ec9ef7ff26a5b;2009-06-19 09:01:18 +1000;+10:00
20090618230241_add_resource_indexes.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090618230241_add_resource_indexes.rb;dc72dc8d32050d95e78fa66a90e2ab3daccb384c;2009-06-19 09:08:29 +1000;+10:00
20090626005038_create_preferences.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090626005038_create_preferences.rb;239da32777434c04dd9e15b268d612e51502b0ad;2009-06-26 11:23:17 +1000;+10:00
20090630082324_create_task_customers.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090630082324_create_task_customers.rb;1f2579583a934138381f21e711a575a96af3637d;2009-07-01 18:02:49 +1000;+10:00
20090824011735_create_task_filters.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090824011735_create_task_filters.rb;3f259e5d71fdb4a0a2d72103f6e33699de039f78;2009-08-26 09:15:26 +1000;+10:00
20090824011735_create_task_filters.rb;53e4294aa31cee0850a37f68cb5dbc23f3bacec5;2009-08-24 13:48:06 +1000;+10:00
20090824011923_create_task_filter_qualifiers.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090824011923_create_task_filter_qualifiers.rb;3f259e5d71fdb4a0a2d72103f6e33699de039f78;2009-08-26 09:15:26 +1000;+10:00
20090824011923_create_task_filter_qualifiers.rb;53e4294aa31cee0850a37f68cb5dbc23f3bacec5;2009-08-24 13:48:06 +1000;+10:00
20090825212110_create_keywords.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090825212110_create_keywords.rb;87231cc13e082637ed3cc053252e985f0d2bfecd;2009-08-26 09:06:54 +1000;+10:00
20090825235523_create_statuses.rb;1d1e66400e127a1701c9724aafca5fda538b74e9;2009-08-26 18:01:07 +1000;+10:00
20090825235523_create_statuses.rb;c74e55109b52b26d77a98b6e7528d70621bf6706;2009-08-26 10:33:10 +1000;+10:00
20090826193412_add_system_column_to_task_filters.rb;277accb10b45b416c5ee810940e5e3525abe3086;2009-08-27 06:08:41 +1000;+10:00
20090918041604_create_time_ranges.rb;3f0d4829d979774a0517401ae2fb0a8af4eb898f;2009-09-18 16:00:23 +1000;+10:00
20090918041833_add_qualifiable_column_to_task_filter_qualifiers.rb;3f0d4829d979774a0517401ae2fb0a8af4eb898f;2009-09-18 16:00:23 +1000;+10:00
20090921225112_add_colour_to_custom_attibute_choices.rb;c19676b06bb68a4d61815f8d9d2de53b00a93c01;2009-09-22 09:38:43 +1000;+10:00
20090922012651_add_auto_add_option_to_user.rb;21b5360d770d389183aea5d03453cdfab872ce5a;2009-09-22 11:36:06 +1000;+10:00
20090922035730_create_triggers.rb;9d880549e9bef7bafe361e172e2252624c3e5ecf;2009-09-22 15:13:24 +1000;+10:00
20091008071357_add_notable_to_pages.rb;c4be7b7d417b0ba75107289ed8e4fd47423d515a;2009-10-08 19:28:38 +1100;+11:00
20091010063549_change_project_notes_to_use_notable.rb;5b15b201b71cade539cf0cc76e7e178e9ff79d7b;2009-10-10 18:18:43 +1100;+11:00
20091013080727_add_date_format_time_format_not_null_on_users.rb;a197bc6fccca746d7d1eea5899d64c9d2e25b52c;2009-10-13 19:15:26 +1100;+11:00
20091022005808_shorten_locales_column.rb;9944eba75e48ca55ad228c7e48cf2371e7b353de;2009-10-22 12:06:52 +1100;+11:00
20091205034938_add_unread_to_task_filter.rb;d6005e9059b25ee77195e55b841aa9b6cbb88ab3;2009-12-05 16:17:46 +1100;+11:00
20100119110826_widen_preferences_value.rb;e8d4a957cab1444260d778c3f81fcf4cdddbfa31;2010-01-19 22:24:39 +1100;+11:00
20100217125410_add_task_template.rb;02b213255c21bc52c6f474aabcd9bea098af3680;2010-02-17 15:25:28 +0200;+02:00
20100222141031_add_type_instead_template_to_task.rb;c7fee6f0925e4a4cad891ce599375aea5067b0bf;2010-02-25 12:57:46 +0200;+02:00
20100302103302_add_index_tasks_on_type_and_task_num_and_company_id.rb;42162b8731d17fb54bb5fcb7cfe5f11531550e3d;2010-03-02 13:14:12 +0200;+02:00
20100311174232_remove_binary_id_from_customers_and_project_files.rb;d61e743a243f4b77eba4d80a98904e0410784685;2010-03-11 19:49:34 +0200;+02:00
20100322071846_fix_property_position.rb;3f6bafa689b350ac525e3f9262339e2b6e51f7d7;2010-03-22 09:40:52 +0200;+02:00
20100322160212_delete_in_progress.rb;bc0bbe690fe5b5f46ceef4e4977348885ab7e011;2012-10-30 19:56:03 +1100;+11:00
20100322160212_delete_in_progress.rb;bfd69f25a5a70419964d9d44b847cbb09d3c9693;2010-03-25 10:41:53 +0200;+02:00
20100322160212_delete_in_progress.rb;b01d04589c963f003bc4b3433e76cc26422ddec7;2010-03-24 17:24:39 +0200;+02:00
20100322160212_delete_in_progress.rb;50daad0c59211d34ca4a5bbe29e6698c5f588434;2010-03-24 11:53:22 +0200;+02:00
20100322160212_delete_in_progress.rb;9adde72598af48b7adf40d74e8d63f7537ea517d;2010-03-23 13:05:36 +0200;+02:00
20100325072050_delete_in_progress_from_filters.rb;bfd69f25a5a70419964d9d44b847cbb09d3c9693;2010-03-25 10:41:53 +0200;+02:00
20100403235106_remove_chat.rb;edd96e44532267c0967a4473ef38946e09f239b6;2010-04-10 23:28:17 +1000;+10:00
20100403235106_remove_chat.rb;7f728bf25b877772042dead9761854f94015639f;2010-04-08 19:27:14 +1000;+10:00
20100403235106_remove_chat.rb;dc84defbe1b8880d8a811ab44963847a717e6f93;2010-04-05 11:10:23 +1000;+10:00
20100406092841_create_task_users.rb;06dd40f390e51f216b0809826b3b1a34dd488f8e;2010-04-16 19:19:38 +0300;+03:00
20100406092841_create_task_users.rb;ac4be02815cae34a8307e04e1ff2e71cb974d93b;2010-04-06 13:50:02 +0300;+03:00
20100406105223_migrate_to_task_users.rb;06dd40f390e51f216b0809826b3b1a34dd488f8e;2010-04-16 19:19:38 +0300;+03:00
20100406105223_migrate_to_task_users.rb;8a29260b78b0d7e5d338340e30c0cab82b3b275e;2010-04-06 16:25:56 +0300;+03:00
20100410224800_index_task_property_values.rb;edd96e44532267c0967a4473ef38946e09f239b6;2010-04-10 23:28:17 +1000;+10:00
20100413120604_add_can_see_unwatched_to_project_permission.rb;c706aee1623f962bf2d8a2ab18a6752731116dbf;2010-04-13 15:43:31 +0300;+03:00
20100414100608_create_access_levels.rb;c908c43c7863dbcb8769fff4ae79ff58e69f19d8;2010-04-14 15:36:00 +0300;+03:00
20100414111220_add_access_level_for_user_and_work_log.rb;e4ff56a1c0212b9e0a7baff03dc12daf6218b71b;2010-04-14 16:59:00 +0300;+03:00
20100414111220_add_access_level_for_user_and_work_log.rb;4b88938a6a4783ed6b35666753aca7e256d57d89;2010-04-14 16:25:53 +0300;+03:00
20100421075542_add_indexes_to_task_users.rb;50c928becc51e44162fc006d28a1a4ee2c760455;2010-04-21 12:13:47 +0300;+03:00
20100421132755_change_access_level_names.rb;9513feeb6e84666ba2e9401c4280d0cd69e4d10c;2010-04-21 16:49:55 +0300;+03:00
20100424151504_remove_view.rb;441a81834fd807b6ed43e61333aab446e9da1ed3;2010-04-24 18:53:16 +0300;+03:00
20100426162324_remove_notified_last_change.rb;2ad4c6035e347e0ade3d87717834ef9241b3d255;2010-04-26 19:40:42 +0300;+03:00
20100504153034_remove_prioritize_permission.rb;70721217e6dd8906c8e609b047e5ee7b24a1a887;2010-05-04 18:49:42 +0300;+03:00
20100507132634_change_scm_arch.rb;ff88544710b952dc343014f124ee3b95c95974d9;2010-05-17 13:50:07 +0300;+03:00
20100507132634_change_scm_arch.rb;2d8b62b4ff227bb323297a3b42b0cdf17eb083a3;2010-05-13 00:22:49 +1000;+10:00
20100507132634_change_scm_arch.rb;bbc39c310ac6432112785a760fb484fe62494a88;2010-05-07 17:54:48 +0300;+03:00
20100507151253_add_secret_key_to_scm_project.rb;c3da31bb054daa8b2772c2587c557c68fecee3a6;2010-05-07 18:43:54 +0300;+03:00
20100511102106_move_scm_changeset_from_work_log_to_task.rb;d3b578eaa0139bb45e12bcaa2ff82a56f56297e0;2010-05-11 14:06:03 +0300;+03:00
20100513072519_add_paperclip.rb;b5dc70b63fd47f49a786e5119b6db653c22995d9;2010-05-13 11:07:36 +0300;+03:00
20100515083501_move_old_files_to_paperclip.rb;4ea8ada2f3b0500ac3012148738d28daa93d518a;2010-07-26 10:52:34 +1000;+10:00
20100515083501_move_old_files_to_paperclip.rb;2296b746883fc6b1e4811a5f020f0a1d02d50bfb;2010-05-16 14:46:14 +0300;+03:00
20100515083501_move_old_files_to_paperclip.rb;c294beef3381a46d9cfa19581e64d7fe6bdfbb34;2010-05-16 13:39:08 +0300;+03:00
20100515083501_move_old_files_to_paperclip.rb;952a544b7b2d050eb7098e348432cb8dd061667a;2010-05-15 12:05:43 +0300;+03:00
20100608094224_drop_notifications.rb;7d3aab40fe43968127655bdcaf147702fc0e5970;2010-06-08 12:59:40 +0300;+03:00
20100621103330_change_scm_file_status.rb;48c8b0a63259e478c5eedb9ef80c740f7094f1b8;2010-06-21 13:48:29 +0300;+03:00
20100622091814_add_snippet_flag_to_pages.rb;8396d923596ddb580431ca9529bf7d122a25f767;2010-06-22 13:21:15 +0300;+03:00
20100810023438_remove_recent_activities_from_widgets.rb;162ca334fecc2c7c5b8cec96538ba6075be81172;2010-08-16 10:59:27 +0700;+07:00
